"Ebene";"EDV-Code";"Code";"Ebene Erl.";"Titel/Erläuterungstext"
4;"07312";"07.3.1.2";"000";"Personenbeförderung mit der U-Bahn und Straßenbahn"
4;"07312";"07.3.1.2";"001";"Umfasst:"
4;"07312";"07.3.1.2";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit der U-Bahn"
4;"07312";"07.3.1.2";"001.002";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit der Straßenbahn"
3;"0732";"07.3.2";"000";"Personenbeförderung im Straßenverkehr"
3;"0732";"07.3.2";"001";"Umfasst:"
3;"0732";"07.3.2";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit Omnibus, Reisebus Taxi und gemieteten Fahrzeugen mit Fahrer"
3;"0732";"07.3.2";"002";"Umfasst nicht:"
3;"0732";"07.3.2";"002.001";"Krankentransporte (s. 06.2.3)"
4;"07321";"07.3.2.1";"000";"Personenbeförderung mit dem Omnibus und mit dem Reisebus"
4;"07321";"07.3.2.1";"001";"Umfasst:"
4;"07321";"07.3.2.1";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit dem Omnibus und mit dem Reisebus"
4;"07322";"07.3.2.2";"000";"Personenbeförderung mit dem Taxi und mit gemietetem Fahrzeug mit Fahrer"
4;"07322";"07.3.2.2";"001";"Umfasst:"
4;"07322";"07.3.2.2";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit dem Taxi und mit gemietetem Fahrzeug mit Fahrer"
3;"0733";"07.3.3";"000";"Personenbeförderung im Luftverkehr"
3;"0733";"07.3.3";"001";"Umfasst:"
3;"0733";"07.3.3";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit Flugzeug und Hubschrauber"
3;"0733";"07.3.3";"002";"Umfasst nicht:"
3;"0733";"07.3.3";"002.001";"Krankentransporte (s. 06.2.3)"
4;"07331";"07.3.3.1";"000";"Personenbeförderung im Inlandsflugverkehr"
4;"07331";"07.3.3.1";"001";"Umfasst:"
4;"07331";"07.3.3.1";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit dem Flugzeug und Hubschrauber im Inlandsflugverkehr"
4;"07332";"07.3.3.2";"000";"Personenbeförderung im Auslandsflugverkehr"
4;"07332";"07.3.3.2";"001";"Umfasst:"
4;"07332";"07.3.3.2";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit dem Flugzeug und Hubschrauber im Auslandsflugverkehr"
3;"0734";"07.3.4";"000";"Personenbeförderung im See- und Binnenschiffsverkehr"
3;"0734";"07.3.4";"001";"Umfasst:"
3;"0734";"07.3.4";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit Schiff, Boot, Fähre, Luftkissen- und Tragflächenboot"
3;"0734";"07.3.4";"002";"Umfasst auch:"
3;"0734";"07.3.4";"002.001";"Beförderung von Privatfahrzeugen"
3;"0734";"07.3.4";"003";"Umfasst nicht:"
3;"0734";"07.3.4";"003.001";"Pendelfähren (s. 07.2.4)"
4;"07341";"07.3.4.1";"000";"Personenbeförderung im Seeschiffsverkehr"
4;"07341";"07.3.4.1";"001";"Umfasst:"
4;"07341";"07.3.4.1";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit dem Schiff, Boot, der Fähre, dem Luftkissen- und Tragflächenboot im Seeschiffsverkehr"
4;"07341";"07.3.4.1";"002";"Umfasst auch:"
4;"07341";"07.3.4.1";"002.001";"Beförderung von Privatfahrzeugen im Seeschiffsverkehr"
4;"07342";"07.3.4.2";"000";"Personenbeförderung im Binnenschiffsverkehr"
4;"07342";"07.3.4.2";"001";"Umfasst:"
4;"07342";"07.3.4.2";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit dem Schiff, Boot, der Fähre, dem Luftkissen- und Tragflächenboot im Binnenschiffsverkehr"
4;"07342";"07.3.4.2";"002";"Umfasst auch:"
4;"07342";"07.3.4.2";"002.001";"Beförderung von Privatfahrzeugen im Binnenschiffsverkehr"
3;"0735";"07.3.5";"000";"Kombinierte Personenbeförderungsleistungen"
3;"0735";"07.3.5";"001";"Umfasst:"
3;"0735";"07.3.5";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit zwei oder mehr Verkehrsmitteln, wenn die Ausgabe nicht aufgeteilt werden kann"
3;"0735";"07.3.5";"002";"Umfasst auch:"
3;"0735";"07.3.5";"002.001";"Beförderung von Privatfahrzeugen"
3;"0735";"07.3.5";"003";"Umfasst nicht:"
3;"0735";"07.3.5";"003.001";"Seilbahnen und Skilifte in Skigebieten und Ferienzentren (s. 09.4.1.2)"
3;"0735";"07.3.5";"003.002";"Pauschalreisen (s. 09.6.0)"
4;"07350";"07.3.5.0";"000";"Kombinierte Personenbeförderungsleistungen"
4;"07350";"07.3.5.0";"001";"Umfasst:"
4;"07350";"07.3.5.0";"001.001";"Beförderung von einzelnen und Gruppen von Personen und Reisegepäck mit zwei oder mehr Verkehrsmitteln, wenn die Ausgabe nicht aufgeteilt werden kann"
4;"07350";"07.3.5.0";"002";"Umfasst auch:"
4;"07350";"07.3.5.0";"002.001";"Beförderung von Privatfahrzeugen"
4;"07350";"07.3.5.0";"003";"Umfasst nicht:"
4;"07350";"07.3.5.0";"003.001";"Seilbahnen und Skilifte in Skigebieten und Ferienzentren (s. 09.4.1.2)"
4;"07350";"07.3.5.0";"003.002";"Pauschalreisen (s. 09.6.0)"
3;"0736";"07.3.6";"000";"Andere Ausgaben für Verkehrsdienstleistungen"
3;"0736";"07.3.6";"001";"Umfasst:"
3;"0736";"07.3.6";"001.001";"Beförderung mit Standseilbahnen, Seilbahnen und Sesselliften"
3;"0736";"07.3.6";"001.002";"Umzugs- und Lagerungsdienste"
3;"0736";"07.3.6";"001.003";"Dienste von Gepäckträgern, Gepäckaufbewahrungs- und Gepäckversendestellen"
3;"0736";"07.3.6";"001.004";"Zustelldienste, Botendienste"
3;"0736";"07.3.6";"001.005";"Provisionen von Reisebüros"
3;"0736";"07.3.6";"002";"Umfasst nicht:"
3;"0736";"07.3.6";"002.001";"Seilbahnen und Sessellifte in Skigebieten und Ferienzentren (s. 09.4.1)"
4;"07361";"07.3.6.1";"000";"Standseilbahnen, Seilbahnen und Sessellifte"
4;"07361";"07.3.6.1";"001";"Umfasst:"
4;"07361";"07.3.6.1";"001.001";"Beförderung mit der Standseilbahn, Seilbahn und dem Sessellift"
4;"07361";"07.3.6.1";"002";"Umfasst nicht:"
4;"07361";"07.3.6.1";"002.001";"Seilbahnen und Sessellifte in Skigebieten und Ferienzentren (s. 09.4.1.2)"
4;"07362";"07.3.6.2";"000";"Umzugs- und Lagerungsdienste"
4;"07362";"07.3.6.2";"001";"Umfasst:"
4;"07362";"07.3.6.2";"001.001";"Dienste von Gepäckträgern, Gepäckaufbewahrungs- und Gepäckversendestellen"
4;"07369";"07.3.6.9";"000";"Andere Ausgaben für Verkehrsdienstleistungen, a.n.g."
4;"07369";"07.3.6.9";"001";"Umfasst:"
4;"07369";"07.3.6.9";"001.001";"Provisionen von Reisebüros"
1;"08";"08.";"000";"NACHRICHTENÜBERMITTLUNG"
2;"081";"08.1";"000";"Post- und Kurierdienstleistungen"
3;"0810";"08.1.0";"000";"Post- und Kurierdienstleistungen"
3;"0810";"08.1.0";"001";"Umfasst:"
3;"0810";"08.1.0";"001.001";"Zahlungen für die Beförderung von Briefen, Postkarten und Paketen"
3;"0810";"08.1.0";"001.002";"Private Brief- und Paketbeförderung"
3;"0810";"08.1.0";"002";"Umfasst auch:"
3;"0810";"08.1.0";"002.001";"Alle Käufe von neuen Briefmarken, frankierten Postkarten und Aerogrammen"
3;"0810";"08.1.0";"003";"Umfasst nicht:"
3;"0810";"08.1.0";"003.001";"Käufe von entwerteten Briefmarken (s. 09.3.1)"
3;"0810";"08.1.0";"003.002";"Finanzdienstleistungen von Postämtern (s. 12.6.2)"
4;"08101";"08.1.0.1";"000";"Briefbearbeitungsdienstleistungen"
4;"08101";"08.1.0.1";"001";"Umfasst:"
4;"08101";"08.1.0.1";"001.001";"Postkarten und alle Käufe von neuen Briefmarken, frankierten Postkarten und Aerogrammen"
4;"08109";"08.1.0.9";"000";"Andere Post- und Kurierdienstleistungen"
4;"08109";"08.1.0.9";"001";"Umfasst:"
4;"08109";"08.1.0.9";"001.001";"Paketzustelldienstleistungen"
2;"082";"08.2";"000";"Telefon- und Telefaxgeräte, einschl. Reparatur"
3;"0820";"08.2.0";"000";"Telefon- und Telefaxgeräte, einschl. Reparatur"
3;"0820";"08.2.0";"001";"Umfasst:"
3;"0820";"08.2.0";"001.001";"Käufe von Telefonen, Mobiltelefonen, Videophonen, Telefaxgeräte, Telefonanrufbeantwortern und Telefonlautsprechern"
3;"0820";"08.2.0";"001.002";"Reparatur an derartiger Ausrüstung"
3;"0820";"08.2.0";"002";"Umfasst nicht:"
3;"0820";"08.2.0";"002.001";"Telefax- und Anrufbeantwortungseinrichtungen, die in einem Personalcomputer eingebaut sind (s. 09.1.3)"
4;"08201";"08.2.0.1";"000";"Festnetztelefone"
4;"08201";"08.2.0.1";"001";"Umfasst:"
4;"08201";"08.2.0.1";"001.001";"Festnetztelefone"
4;"08202";"08.2.0.2";"000";"Mobiltelefone"
4;"08202";"08.2.0.2";"001";"Umfasst:"
4;"08202";"08.2.0.2";"001.001";"Mobiltelefone, einschließlich Geräte mit mehreren Funktionen"
4;"08203";"08.2.0.3";"000";"Andere Telefon- und Telefaxgeräte"
4;"08203";"08.2.0.3";"001";"Umfasst:"
4;"08203";"08.2.0.3";"001.001";"Funkgeräte (Walkie Talkies), Telefaxgeräte, Telefonanrufbeantworter und Telefonlautsprecher"
4;"08204";"08.2.0.4";"000";"Reparatur an Telefon- und Telefaxgeräten"
4;"08204";"08.2.0.4";"001";"Umfasst:"
4;"08204";"08.2.0.4";"001.001";"Reparatur an Telefon- und Telefaxgeräten"
2;"083";"08.3";"000";"Telefon- und Telefaxdienstleistungen"
3;"0830";"08.3.0";"000";"Telefon- und Telefaxdienstleistungen"
3;"0830";"08.3.0";"001";"Umfasst:"
3;"0830";"08.3.0";"001.001";"Anschluss- sowie Verbindungsgebühren für Privattelefonausrüstung"
3;"0830";"08.3.0";"001.002";"Telefongespräche von privaten und öffentlichen Leitungen (öffentliche Telefonzelle, Kabine im Postamt usw.); Telefongespräche in Hotels, Cafés oder Restaurants u.A."
3;"0830";"08.3.0";"001.003";"Telegrafier-, Telex- und Telefaxdienste"
3;"0830";"08.3.0";"001.004";"Informationsübertragungsdienste, Internetzugangsdienste"
3;"0830";"08.3.0";"001.005";"Miete von Telefonen, Telefaxgeräten, Anrufbeantwortern und Telefonlautsprechern"
3;"0830";"08.3.0";"002";"Umfasst auch:"
3;"0830";"08.3.0";"002.001";"Mobiltelefoniedienste"
3;"0830";"08.3.0";"002.002";"Funktelegrafie- und Funktelexdienste"
4;"08301";"08.3.0.1";"000";"Dienstleistungen für Festnetztelefonie"
4;"08301";"08.3.0.1";"001";"Umfasst:"
4;"08301";"08.3.0.1";"001.001";"Lokale, regionale, nationale und internationale Anrufe"
4;"08301";"08.3.0.1";"001.002";"Telefongespräche von öffentlichen Leitungen oder von Hotels, Cafés oder Restaurants u.Ä."
4;"08301";"08.3.0.1";"001.003";"Miete von Festnetzttelefonieausrüstung, Anrufbeantwortern und Telefonlautsprechern"
4;"08301";"08.3.0.1";"002";"Umfasst auch:"
4;"08301";"08.3.0.1";"002.001";"Anschluss- sowie Verbindungsgebühren für Privattelefonausrüstung"
4;"08302";"08.3.0.2";"000";"Dienstleistungen für Mobiltelefonie"
4;"08302";"08.3.0.2";"001";"Umfasst:"
4;"08302";"08.3.0.2";"001.001";"Nationale Anrufe, einschließlich Sprech- und Videoanrufe"
4;"08302";"08.3.0.2";"001.002";"Internationale Anrufe, einschließlich Sprech- und Videoanrufe"
4;"08302";"08.3.0.2";"001.003";"Nachrichten, einschließlich Sprachnachrichten, geschriebene Nachrichten (SMS) und Bildnachrichten (MMS)"
4;"08302";"08.3.0.2";"001.004";"Andere Dienstleistungen für Mobiltelefonie"
4;"08302";"08.3.0.2";"001.005";"Miete von Mobiltelefonen"
4;"08302";"08.3.0.2";"002";"Umfasst auch:"
4;"08302";"08.3.0.2";"002.001";"Kosten der Telefongeräte, wenn sie in den Monatsgebühren enthalten sind"
4;"08302";"08.3.0.2";"002.002";"Mobiltelefone, die in einem Paket enthalten sind, z.B. Pakete mit vorbezahltem Guthaben (pre-paid) oder mit nachträglicher Abrechnung (post-paid), bei welchen der Kunde meist an einen bestimmten Dienstanbieter, für eine bestimmte Zeitspanne gebunden ist"
4;"08303";"08.3.0.3";"000";"Internetzugangsdienste"
4;"08303";"08.3.0.3";"001";"Umfasst:"
4;"08303";"08.3.0.3";"001.001";"Internetzugangsdienste von Dienstanbietern für Kabel-, Kabellos- und Satellitenverbindung"
4;"08303";"08.3.0.3";"001.002";"Miete von Internetzugangsgeräten"
4;"08303";"08.3.0.3";"002";"Umfasst auch:"
4;"08303";"08.3.0.3";"002.001";"Aktivierungsgebühren und Monatsgebühren"
4;"08304";"08.3.0.4";"000";"Gebündelte Telekommunikationsdienste"
4;"08304";"08.3.0.4";"001";"Umfasst:"
4;"08304";"08.3.0.4";"001.001";"Telefonie/Internet/Fernsehpakete"
4;"08305";"08.3.0.5";"000";"Andere Informationsübertragungsdienste"
4;"08305";"08.3.0.5";"001";"Umfasst:"
4;"08305";"08.3.0.5";"001.001";"Andere Telekommunikationsdienstleistungen, z.B. Telegramme, Funktelefonie, -graphie, Gebühren für Internettelefonie (VoIP - Voice over Internet Protocol)"
4;"08305";"08.3.0.5";"001.002";"Miete von Telegrafie- und Telefaxgeräten, Funktelefonen und Funktelegrafiegeräten"
1;"09";"09.";"000";"FREIZEIT, UNTERHALTUNG UND KULTUR"
2;"091";"09.1";"000";"Audiovisuelle, fotografische und Informationsverarbeitungsgeräte und Zubehör (einschl. Reparaturen)"
3;"0911";"09.1.1";"000";"Geräte für den Empfang, die Aufnahme und Wiedergabe von Ton und Bild"
3;"0911";"09.1.1";"001";"Umfasst:"
3;"0911";"09.1.1";"001.001";"Fernsehgeräte, Videoaufnahme- und -wiedergabegeräte, Fernsehantennen aller Arten"
3;"0911";"09.1.1";"001.002";"Radiogeräte, Autoradios, Uhrenradios, Zweiweg-Funkgeräte, Amateurfunkempfangs- und -sendegeräte"
3;"0911";"09.1.1";"001.003";"Plattenspieler, Tonbandaufnahme- und -wiedergabegeräte, Kassettenaufnahme- und -wiedergabegeräte, CD-Player, Stereoanlagen und ihre Bestandteile (Plattenteller, Abstimmvorrichtung, Verstärker, Sprechgeräte usw.), Mikrofone und Kopfhörer"
3;"0911";"09.1.1";"002";"Umfasst nicht:"
3;"0911";"09.1.1";"002.001";"Videokameras, Kamerarecorder und Superacht-Kameras (s. 09.1.2)"
3;"0911";"09.1.1";"002.002";"Reparatur dieser Geräte (s. 09.1.5)"
3;"0911";"09.1.1";"002.003";"Miete dieser Geräte sowie Abonnements für öffentliche und private Fernsehsender (s. 09.4.2)"
4;"09111";"09.1.1.1";"000";"Geräte für den Empfang, die Aufnahme und Wiedergabe von Ton"
4;"09111";"09.1.1.1";"001";"Umfasst:"
4;"09111";"09.1.1.1";"001.001";"Radioempfangsgeräte (Radiogeräte, Autoradios, Uhrenradios, Zweiweg-Funkgeräte, Amateurfunkempfangs- und -sendegeräte)"
4;"09111";"09.1.1.1";"001.002";"Nicht tragbare CD-Player"
4;"09111";"09.1.1.1";"001.003";"Nicht tragbare Tonwiedergabegeräte (ohne Videofunktion)"
4;"09111";"09.1.1.1";"002";"- Stereoanlagen und CD-Radio-Kassettenrecorder"
4;"09111";"09.1.1.1";"002.001";"Autostereoanlagen"
4;"09111";"09.1.1.1";"003";"Umfasst auch:"
4;"09111";"09.1.1.1";"003.001";"Docking-Stationen, Plattenteller, Abstimmvorrichtung, Verstärker, Mikrofone und Lautsprecher"
4;"09111";"09.1.1.1";"004";"Umfasst nicht:"
4;"09111";"09.1.1.1";"004.001";"Tragbare Geräte für den Empfang, die Aufnahme und Wiedergabe von Ton und Bild (s. 09.1.1.3)"
4;"09112";"09.1.1.2";"000";"Geräte für den Empfang, die Aufnahme und Wiedergabe von Ton und Bild"
4;"09112";"09.1.1.2";"001";"Umfasst:"
4;"09112";"09.1.1.2";"001.001";"Fernsehgeräte, einschließlich Fernsehantennen aller Arten"
4;"09112";"09.1.1.2";"001.002";"Video- und DVD-aufnahme- und -wiedergabegeräte"
4;"09112";"09.1.1.2";"001.003";"""Digiboxen"", Heimkinosysteme, Videoprojektoren, Satellitenempfangsgeräte"
4;"09112";"09.1.1.2";"001.004";"Blue-ray-Player (mit Videofunktion)"
4;"09112";"09.1.1.2";"001.005";"Festplattenrekorder"
4;"09113";"09.1.1.3";"000";"Tragbare Geräte für den Empfang, die Aufnahme und Wiedergabe von Ton und Bild"
4;"09113";"09.1.1.3";"001";"Umfasst:"
4;"09113";"09.1.1.3";"001.001";"Tragbare Geräte für den Empfang, die Aufnahme und Wiedergabe von Ton und Bild"
4;"09113";"09.1.1.3";"001.002";"Tragbare Fernsehgeräte"
4;"09119";"09.1.1.9";"000";"Andere Geräte für den Empfang, die Aufnahme und Wiedergabe von Ton und Bild"
4;"09119";"09.1.1.9";"001";"Umfasst:"
4;"09119";"09.1.1.9";"001.001";"Kopfhörer"
4;"09119";"09.1.1.9";"001.002";"Digitale Bilderrahmen"
4;"09119";"09.1.1.9";"002";"Umfasst auch:"
4;"09119";"09.1.1.9";"002.001";"Tragbare Lesegeräte für elektronisch gespeicherte Buchinhalte (E-Book Reader)"
3;"0912";"09.1.2";"000";"Foto- und Filmausrüstung, optische Geräte und Zubehör"
3;"0912";"09.1.2";"001";"Umfasst:"
3;"0912";"09.1.2";"001.001";"Fotoapparate, Filmkameras und Superacht-Kameras, Videokameras und Kamerarecorder, Film- und Diaprojektoren, Vergrößerungsgeräte und Filmentwicklungsausrüstung, Zubehör, wie Leinwände, Bildsuchgeräte, Objektive, Blitzlichtgeräte, Filter und Belichtungsmeter usw."
3;"0912";"09.1.2";"001.002";"Feldstecher (Fernglas, Opernglas), Mikroskope, Teleskope und Kompasse"
4;"09121";"09.1.2.1";"000";"Kameras"
4;"09121";"09.1.2.1";"001";"Umfasst:"
4;"09121";"09.1.2.1";"001.001";"Fotoapparate, Filmkameras und Tonkameras, Film- und Diaprojektoren, Vergrößerungsgeräte und Filmentwicklungsausrüstung"
4;"09121";"09.1.2.1";"001.002";"Videokameras, einschließlich Kamerarecorder"
4;"09122";"09.1.2.2";"000";"Zubehör für Foto- und Filmausrüstung"
4;"09122";"09.1.2.2";"001";"Umfasst:"
4;"09122";"09.1.2.2";"001.001";"Bildschirme, Betrachter, Linsen (einschließlich Zoom-Linsen); Blitzgeräte, Filter, Belichtungsmesser usw."
4;"09123";"09.1.2.3";"000";"Optische Geräte"
4;"09123";"09.1.2.3";"001";"Umfasst:"
4;"09123";"09.1.2.3";"001.001";"Feldstecher, Mikroskope, Teleskope, Kompasse"
3;"0913";"09.1.3";"000";"Informationsverarbeitungsgeräte"
3;"0913";"09.1.3";"001";"Umfasst:"
3;"0913";"09.1.3";"001.001";"Personalcomputer, Monitore, Drucker und sonstiges Zubehör im Zusammenhang mit Computer"
3;"0913";"09.1.3";"001.002";"Computersoftwarepakete wie z.B. Betriebssysteme, Anwendungen, Programmiersprachen usw."
3;"0913";"09.1.3";"001.003";"Rechenmaschinen einschließlich Taschenrechner"
3;"0913";"09.1.3";"001.004";"Schreibmaschinen und Textverarbeitungssysteme"
3;"0913";"09.1.3";"002";"Umfasst auch:"
3;"0913";"09.1.3";"002.001";"Telefax- und Anrufbeantwortungseinrichtungen, die in einem Personalcomputer eingebaut sind"
3;"0913";"09.1.3";"003";"Umfasst nicht:"
3;"0913";"09.1.3";"003.001";"Bespielte Disketten und CD-ROMs, die Bücher, Lexika, Enzyklopädien, Fremdsprachentrainer, Multimediapräsentationen usw. in Form von Software enthalten (s. 09.1.4)"
3;"0913";"09.1.3";"003.002";"Videospielsoftware (s. 09.3.1)"
3;"0913";"09.1.3";"003.003";"Spielcomputer für Fernsehgeräte-Anschluss (s. 09.3.1)"
3;"0913";"09.1.3";"003.004";"Farbbänder für Schreibmaschinen (s. 09.5.4)"
3;"0913";"09.1.3";"003.005";"Toner und Tintenstrahldruckpatronen (s. 09.5.4)"
3;"0913";"09.1.3";"003.006";"Rechenschieber (s. 09.5.4)"
4;"09131";"09.1.3.1";"000";"Personalcomputer"
4;"09131";"09.1.3.1";"001";"Umfasst:"
4;"09131";"09.1.3.1";"001.001";"Laptop-, Desktop-, Taschencomputer, einschließlich, Tastatur, Bildschirm, Computermaus, Drucker, wenn als Paket gekauft"
4;"09131";"09.1.3.1";"002";"Umfasst auch:"
4;"09131";"09.1.3.1";"002.001";"Tablet-Computer"
4;"09132";"09.1.3.2";"000";"Zubehör für Informationsverarbeitungsgeräte"
4;"09132";"09.1.3.2";"001";"Umfasst:"
4;"09132";"09.1.3.2";"001.001";"Scanner, Bildschirme, Drucker, wenn separat gekauft"
4;"09132";"09.1.3.2";"001.002";"Telefax- und Anrufbeantwortungseinrichtungen, die in einem Personalcomputer eingebaut sind"
4;"09132";"09.1.3.2";"002";"Umfasst nicht:"
4;"09132";"09.1.3.2";"002.001";"Toner und Tintenstrahldruckpatronen (s. 09.5.4.9)"
4;"09133";"09.1.3.3";"000";"Software"
4;"09133";"09.1.3.3";"001";"Umfasst:"
4;"09133";"09.1.3.3";"001.001";"Computersoftwarepakete wie z.B. Betriebssysteme, Anwendungen, Programmiersprachen usw."
4;"09133";"09.1.3.3";"002";"Umfasst nicht:"
4;"09133";"09.1.3.3";"002.001";"Bespielte Disketten und CD-ROMs, die Bücher, Lexika, Enzyklopädien, Fremdsprachentrainer, Multimediapräsentationen usw. in Form von Software enthalten (s. 09.1.4.1)"
4;"09133";"09.1.3.3";"002.002";"Videospielsoftware (s. 09.3.1.1)"
4;"09134";"09.1.3.4";"000";"Rechner und andere Informationsverarbeitungsgeräte"
4;"09134";"09.1.3.4";"001";"Umfasst:"
4;"09134";"09.1.3.4";"001.001";"Taschenrechner und elektronische Kalender"
3;"0914";"09.1.4";"000";"Bild- und Tonträger"
3;"0914";"09.1.4";"001";"Umfasst:"
3;"0914";"09.1.4";"001.001";"Schallplatten und CDs"
3;"0914";"09.1.4";"001.002";"Bespielte Tonbänder, Musikkassetten, Videokassetten, Disketten und CD-ROMs für Tonbandgeräte, Kassettenrecorder, Videorecorder und PCs"
3;"0914";"09.1.4";"001.003";"Unbespielte Tonbänder, Musikkassetten, Videokassetten, Disketten und CD-ROMs für Tonbandgeräte, Kassettenrecorder, Videorecorder und PCs"
3;"0914";"09.1.4";"001.004";"Unbelichtete Filme, Diarahmen, Filmpatronen und Disketten für den fotografischen und cinematografischen Gebrauch"
3;"0914";"09.1.4";"002";"Umfasst auch:"
3;"0914";"09.1.4";"002.001";"Bespielte Tonbänder und CDs mit Erzählungen, Stücken, Gedichten usw."
3;"0914";"09.1.4";"002.002";"Bespielte Disketten und CD-ROMs, die Bücher, Lexika, Enzyklopädien, Fremdsprachentrainer, Multimediapräsentationen usw. in Form von Software enthalten"
3;"0914";"09.1.4";"002.003";"Fotografisches Zubehör wie Fotopapier, Fotoalben und Blitzlichtlampen"
3;"0914";"09.1.4";"002.004";"Unbelichtete Filme, deren Preis auch die Entwicklungskosten enthält, ohne diese gesondert auszuweisen"
3;"0914";"09.1.4";"003";"Umfasst nicht:"
3;"0914";"09.1.4";"003.001";"Batterien (s. 05.5.2)"
3;"0914";"09.1.4";"003.002";"Computersoftwarepakete wie z.B. Betriebssysteme, Anwendungen, Programmiersprachen usw. (s. 09.1.3)"
3;"0914";"09.1.4";"003.003";"Videospielsoftware, Videospielkassetten und Videospiele auf CD-ROMs (s. 09.3.1)"
3;"0914";"09.1.4";"003.004";"Entwicklung von Filmen und Drucken von Fotografien (s. 09.4.2)"
4;"09141";"09.1.4.1";"000";"Bespielte Ton-, Bild- und Datenträger"
4;"09141";"09.1.4.1";"001";"Umfasst:"
4;"09141";"09.1.4.1";"001.001";"Bespielte CDs, Schallplatten, Blue-ray-Disks, Videos und DVDs, Musikkassetten, Videokassetten"
